icd_code,icd_version,comorbidity
3321,9,Other neurological disorders
3334,9,Other neurological disorders
3335,9,Other neurological disorders
33392,9,Other neurological disorders
3340,9,Other neurological disorders
3341,9,Other neurological disorders
3342,9,Other neurological disorders
3343,9,Other neurological disorders
3344,9,Other neurological disorders
3348,9,Other neurological disorders
3349,9,Other neurological disorders
3350,9,Other neurological disorders
33510,9,Other neurological disorders
33511,9,Other neurological disorders
33519,9,Other neurological disorders
33520,9,Other neurological disorders
33521,9,Other neurological disorders
33522,9,Other neurological disorders
33523,9,Other neurological disorders
33524,9,Other neurological disorders
33529,9,Other neurological disorders
3358,9,Other neurological disorders
3359,9,Other neurological disorders
3362,9,Other neurological disorders
340,9,Other neurological disorders
3410,9,Other neurological disorders
3411,9,Other neurological disorders
34120,9,Other neurological disorders
34121,9,Other neurological disorders
34122,9,Other neurological disorders
3418,9,Other neurological disorders
3419,9,Other neurological disorders
34500,9,Other neurological disorders
34501,9,Other neurological disorders
34510,9,Other neurological disorders
34511,9,Other neurological disorders
3452,9,Other neurological disorders
3453,9,Other neurological disorders
34540,9,Other neurological disorders
34541,9,Other neurological disorders
34550,9,Other neurological disorders
34551,9,Other neurological disorders
34560,9,Other neurological disorders
34561,9,Other neurological disorders
34570,9,Other neurological disorders
34571,9,Other neurological disorders
34580,9,Other neurological disorders
34581,9,Other neurological disorders
34590,9,Other neurological disorders
34591,9,Other neurological disorders
3481,9,Other neurological disorders
34830,9,Other neurological disorders
34831,9,Other neurological disorders
34839,9,Other neurological disorders
78031,9,Other neurological disorders
78032,9,Other neurological disorders
78033,9,Other neurological disorders
78039,9,Other neurological disorders
7843,9,Other neurological disorders
G10,10,Other neurological disorders
G11,10,Other neurological disorders
G110,10,Other neurological disorders
G111,10,Other neurological disorders
G112,10,Other neurological disorders
G113,10,Other neurological disorders
G114,10,Other neurological disorders
G118,10,Other neurological disorders
G119,10,Other neurological disorders
G12,10,Other neurological disorders
G120,10,Other neurological disorders
G121,10,Other neurological disorders
G122,10,Other neurological disorders
G1220,10,Other neurological disorders
G1221,10,Other neurological disorders
G1222,10,Other neurological disorders
G1223,10,Other neurological disorders
G1224,10,Other neurological disorders
G1225,10,Other neurological disorders
G1229,10,Other neurological disorders
G128,10,Other neurological disorders
G129,10,Other neurological disorders
G13,10,Other neurological disorders
G130,10,Other neurological disorders
G131,10,Other neurological disorders
G132,10,Other neurological disorders
G138,10,Other neurological disorders
G20,10,Other neurological disorders
G21,10,Other neurological disorders
G210,10,Other neurological disorders
G211,10,Other neurological disorders
G2111,10,Other neurological disorders
G2119,10,Other neurological disorders
G212,10,Other neurological disorders
G213,10,Other neurological disorders
G214,10,Other neurological disorders
G218,10,Other neurological disorders
G219,10,Other neurological disorders
G254,10,Other neurological disorders
G255,10,Other neurological disorders
G312,10,Other neurological disorders
G318,10,Other neurological disorders
G3181,10,Other neurological disorders
G3182,10,Other neurological disorders
G3183,10,Other neurological disorders
G3184,10,Other neurological disorders
G3185,10,Other neurological disorders
G3189,10,Other neurological disorders
G319,10,Other neurological disorders
G32,10,Other neurological disorders
G320,10,Other neurological disorders
G328,10,Other neurological disorders
G3281,10,Other neurological disorders
G3289,10,Other neurological disorders
G35,10,Other neurological disorders
G36,10,Other neurological disorders
G360,10,Other neurological disorders
G361,10,Other neurological disorders
G368,10,Other neurological disorders
G369,10,Other neurological disorders
G37,10,Other neurological disorders
G370,10,Other neurological disorders
G371,10,Other neurological disorders
G372,10,Other neurological disorders
G373,10,Other neurological disorders
G374,10,Other neurological disorders
G375,10,Other neurological disorders
G378,10,Other neurological disorders
G379,10,Other neurological disorders
G40,10,Other neurological disorders
G400,10,Other neurological disorders
G4000,10,Other neurological disorders
G40001,10,Other neurological disorders
G40009,10,Other neurological disorders
G4001,10,Other neurological disorders
G40011,10,Other neurological disorders
G40019,10,Other neurological disorders
G401,10,Other neurological disorders
G4010,10,Other neurological disorders
G40101,10,Other neurological disorders
G40109,10,Other neurological disorders
G4011,10,Other neurological disorders
G40111,10,Other neurological disorders
G40119,10,Other neurological disorders
G402,10,Other neurological disorders
G4020,10,Other neurological disorders
G40201,10,Other neurological disorders
G40209,10,Other neurological disorders
G4021,10,Other neurological disorders
G40211,10,Other neurological disorders
G40219,10,Other neurological disorders
G403,10,Other neurological disorders
G4030,10,Other neurological disorders
G40301,10,Other neurological disorders
G40309,10,Other neurological disorders
G4031,10,Other neurological disorders
G40311,10,Other neurological disorders
G40319,10,Other neurological disorders
G404,10,Other neurological disorders
G4040,10,Other neurological disorders
G40401,10,Other neurological disorders
G40409,10,Other neurological disorders
G4041,10,Other neurological disorders
G40411,10,Other neurological disorders
G40419,10,Other neurological disorders
G405,10,Other neurological disorders
G4050,10,Other neurological disorders
G40501,10,Other neurological disorders
G40509,10,Other neurological disorders
G408,10,Other neurological disorders
G4080,10,Other neurological disorders
G40801,10,Other neurological disorders
G40802,10,Other neurological disorders
G40803,10,Other neurological disorders
G40804,10,Other neurological disorders
G4081,10,Other neurological disorders
G40811,10,Other neurological disorders
G40812,10,Other neurological disorders
G40813,10,Other neurological disorders
G40814,10,Other neurological disorders
G4082,10,Other neurological disorders
G40821,10,Other neurological disorders
G40822,10,Other neurological disorders
G40823,10,Other neurological disorders
G40824,10,Other neurological disorders
G4089,10,Other neurological disorders
G409,10,Other neurological disorders
G4090,10,Other neurological disorders
G40901,10,Other neurological disorders
G40909,10,Other neurological disorders
G4091,10,Other neurological disorders
G40911,10,Other neurological disorders
G40919,10,Other neurological disorders
G40A,10,Other neurological disorders
G40A0,10,Other neurological disorders
G40A01,10,Other neurological disorders
G40A09,10,Other neurological disorders
G40A1,10,Other neurological disorders
G40A11,10,Other neurological disorders
G40A19,10,Other neurological disorders
G40B,10,Other neurological disorders
G40B0,10,Other neurological disorders
G40B01,10,Other neurological disorders
G40B09,10,Other neurological disorders
G40B1,10,Other neurological disorders
G40B11,10,Other neurological disorders
G40B19,10,Other neurological disorders
G931,10,Other neurological disorders
G934,10,Other neurological disorders
G9340,10,Other neurological disorders
G9341,10,Other neurological disorders
G9349,10,Other neurological disorders
R470,10,Other neurological disorders
R4701,10,Other neurological disorders
R4702,10,Other neurological disorders
R56,10,Other neurological disorders
R560,10,Other neurological disorders
R5600,10,Other neurological disorders
R5601,10,Other neurological disorders
R561,10,Other neurological disorders
R569,10,Other neurological disorders
4168,9,Chronic pulmonary disease
4169,9,Chronic pulmonary disease
490,9,Chronic pulmonary disease
4910,9,Chronic pulmonary disease
4911,9,Chronic pulmonary disease
49120,9,Chronic pulmonary disease
49121,9,Chronic pulmonary disease
49122,9,Chronic pulmonary disease
4918,9,Chronic pulmonary disease
4919,9,Chronic pulmonary disease
4920,9,Chronic pulmonary disease
4928,9,Chronic pulmonary disease
49300,9,Chronic pulmonary disease
49301,9,Chronic pulmonary disease
49302,9,Chronic pulmonary disease
49310,9,Chronic pulmonary disease
49311,9,Chronic pulmonary disease
49312,9,Chronic pulmonary disease
49320,9,Chronic pulmonary disease
49321,9,Chronic pulmonary disease
49322,9,Chronic pulmonary disease
49381,9,Chronic pulmonary disease
49382,9,Chronic pulmonary disease
49390,9,Chronic pulmonary disease
49391,9,Chronic pulmonary disease
49392,9,Chronic pulmonary disease
4940,9,Chronic pulmonary disease
4941,9,Chronic pulmonary disease
4950,9,Chronic pulmonary disease
4951,9,Chronic pulmonary disease
4952,9,Chronic pulmonary disease
4953,9,Chronic pulmonary disease
4954,9,Chronic pulmonary disease
4955,9,Chronic pulmonary disease
4956,9,Chronic pulmonary disease
4957,9,Chronic pulmonary disease
4958,9,Chronic pulmonary disease
4959,9,Chronic pulmonary disease
496,9,Chronic pulmonary disease
500,9,Chronic pulmonary disease
501,9,Chronic pulmonary disease
502,9,Chronic pulmonary disease
503,9,Chronic pulmonary disease
504,9,Chronic pulmonary disease
505,9,Chronic pulmonary disease
5064,9,Chronic pulmonary disease
5081,9,Chronic pulmonary disease
5088,9,Chronic pulmonary disease
I278,10,Chronic pulmonary disease
I2781,10,Chronic pulmonary disease
I2782,10,Chronic pulmonary disease
I2783,10,Chronic pulmonary disease
I2789,10,Chronic pulmonary disease
I279,10,Chronic pulmonary disease
J40,10,Chronic pulmonary disease
J41,10,Chronic pulmonary disease
J410,10,Chronic pulmonary disease
J411,10,Chronic pulmonary disease
J418,10,Chronic pulmonary disease
J42,10,Chronic pulmonary disease
J43,10,Chronic pulmonary disease
J430,10,Chronic pulmonary disease
J431,10,Chronic pulmonary disease
J432,10,Chronic pulmonary disease
J438,10,Chronic pulmonary disease
J439,10,Chronic pulmonary disease
J44,10,Chronic pulmonary disease
J440,10,Chronic pulmonary disease
J441,10,Chronic pulmonary disease
J449,10,Chronic pulmonary disease
J45,10,Chronic pulmonary disease
J452,10,Chronic pulmonary disease
J4520,10,Chronic pulmonary disease
J4521,10,Chronic pulmonary disease
J4522,10,Chronic pulmonary disease
J453,10,Chronic pulmonary disease
J4530,10,Chronic pulmonary disease
J4531,10,Chronic pulmonary disease
J4532,10,Chronic pulmonary disease
J454,10,Chronic pulmonary disease
J4540,10,Chronic pulmonary disease
J4541,10,Chronic pulmonary disease
J4542,10,Chronic pulmonary disease
J455,10,Chronic pulmonary disease
J4550,10,Chronic pulmonary disease
J4551,10,Chronic pulmonary disease
J4552,10,Chronic pulmonary disease
J459,10,Chronic pulmonary disease
J4590,10,Chronic pulmonary disease
J45901,10,Chronic pulmonary disease
J45902,10,Chronic pulmonary disease
J45909,10,Chronic pulmonary disease
J4599,10,Chronic pulmonary disease
J45990,10,Chronic pulmonary disease
J45991,10,Chronic pulmonary disease
J45998,10,Chronic pulmonary disease
J47,10,Chronic pulmonary disease
J470,10,Chronic pulmonary disease
J471,10,Chronic pulmonary disease
J479,10,Chronic pulmonary disease
J60,10,Chronic pulmonary disease
J61,10,Chronic pulmonary disease
J62,10,Chronic pulmonary disease
J620,10,Chronic pulmonary disease
J628,10,Chronic pulmonary disease
J63,10,Chronic pulmonary disease
J630,10,Chronic pulmonary disease
J631,10,Chronic pulmonary disease
J632,10,Chronic pulmonary disease
J633,10,Chronic pulmonary disease
J634,10,Chronic pulmonary disease
J635,10,Chronic pulmonary disease
J636,10,Chronic pulmonary disease
J64,10,Chronic pulmonary disease
J65,10,Chronic pulmonary disease
J66,10,Chronic pulmonary disease
J660,10,Chronic pulmonary disease
J661,10,Chronic pulmonary disease
J662,10,Chronic pulmonary disease
J668,10,Chronic pulmonary disease
J67,10,Chronic pulmonary disease
J670,10,Chronic pulmonary disease
J671,10,Chronic pulmonary disease
J672,10,Chronic pulmonary disease
J673,10,Chronic pulmonary disease
J674,10,Chronic pulmonary disease
J675,10,Chronic pulmonary disease
J676,10,Chronic pulmonary disease
J677,10,Chronic pulmonary disease
J678,10,Chronic pulmonary disease
J679,10,Chronic pulmonary disease
J701,10,Chronic pulmonary disease
J703,10,Chronic pulmonary disease
25000,9,"Diabetes, uncomplicated"
25001,9,"Diabetes, uncomplicated"
25002,9,"Diabetes, uncomplicated"
25003,9,"Diabetes, uncomplicated"
25010,9,"Diabetes, uncomplicated"
25011,9,"Diabetes, uncomplicated"
25012,9,"Diabetes, uncomplicated"
25013,9,"Diabetes, uncomplicated"
25020,9,"Diabetes, uncomplicated"
25021,9,"Diabetes, uncomplicated"
25022,9,"Diabetes, uncomplicated"
25023,9,"Diabetes, uncomplicated"
25030,9,"Diabetes, uncomplicated"
25031,9,"Diabetes, uncomplicated"
25032,9,"Diabetes, uncomplicated"
25033,9,"Diabetes, uncomplicated"
E10,10,"Diabetes, uncomplicated"
E101,10,"Diabetes, uncomplicated"
E1010,10,"Diabetes, uncomplicated"
E1011,10,"Diabetes, uncomplicated"
E109,10,"Diabetes, uncomplicated"
E11,10,"Diabetes, uncomplicated"
E110,10,"Diabetes, uncomplicated"
E1100,10,"Diabetes, uncomplicated"
E1101,10,"Diabetes, uncomplicated"
E111,10,"Diabetes, uncomplicated"
E1110,10,"Diabetes, uncomplicated"
E1111,10,"Diabetes, uncomplicated"
E119,10,"Diabetes, uncomplicated"
E120,10,"Diabetes, uncomplicated"
E121,10,"Diabetes, uncomplicated"
E129,10,"Diabetes, uncomplicated"
E13,10,"Diabetes, uncomplicated"
E130,10,"Diabetes, uncomplicated"
E1300,10,"Diabetes, uncomplicated"
E1301,10,"Diabetes, uncomplicated"
E131,10,"Diabetes, uncomplicated"
E1310,10,"Diabetes, uncomplicated"
E1311,10,"Diabetes, uncomplicated"
E139,10,"Diabetes, uncomplicated"
E140,10,"Diabetes, uncomplicated"
E141,10,"Diabetes, uncomplicated"
E149,10,"Diabetes, uncomplicated"
25040,9,"Diabetes, complicated"
25041,9,"Diabetes, complicated"
25042,9,"Diabetes, complicated"
25043,9,"Diabetes, complicated"
25050,9,"Diabetes, complicated"
25051,9,"Diabetes, complicated"
25052,9,"Diabetes, complicated"
25053,9,"Diabetes, complicated"
25060,9,"Diabetes, complicated"
25061,9,"Diabetes, complicated"
25062,9,"Diabetes, complicated"
25063,9,"Diabetes, complicated"
25070,9,"Diabetes, complicated"
25071,9,"Diabetes, complicated"
25072,9,"Diabetes, complicated"
25073,9,"Diabetes, complicated"
25080,9,"Diabetes, complicated"
25081,9,"Diabetes, complicated"
25082,9,"Diabetes, complicated"
25083,9,"Diabetes, complicated"
25090,9,"Diabetes, complicated"
25091,9,"Diabetes, complicated"
25092,9,"Diabetes, complicated"
25093,9,"Diabetes, complicated"
E102,10,"Diabetes, complicated"
E1021,10,"Diabetes, complicated"
